City ID,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.feels_like,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,snow.3h,sys.country,sys.id,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,wind.speed
316,stations,5,200,46.62,10.7,1580090379,3175096,22.59,,86,1017,,28.92,32.0,24.01,Laas,,,,,IT,6813.0,1580107662,1580141500,1.0,3600,8000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",10.0,,3.36
317,stations,100,200,-37.88,147.98,1580090380,2160735,77.58,,67,1013,,75.99,80.01,72.0,Lakes Entrance,,,,,AU,2011895.0,1580066088,1580117169,3.0,39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",151.0,13.0,5.99
318,model,80,200,7.53,-80.03,1580090380,3703239,80.47,1012.0,75,1014,1014.0,79.36,79.36,79.36,Pedasi,,,,,PA,,1580038752,1580081140,,-18000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",15.0,,12.21
319,model,24,200,9.29,105.72,1580090249,1591474,86.04,1012.0,55,1012,1012.0,84.6,84.6,84.6,Bac Lieu,,,,,VN,,1580080720,1580122826,,25200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",93.0,,8.12
320,stations,100,200,63.1,7.82,1580090380,3142061,27.52,,52,993,,42.22,44.6,39.2,Rensvik,,,,,NO,1636.0,1580113036,1580137509,1.0,3600,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",140.0,,18.34
321,model,88,200,-6.22,-57.75,1580090380,3397763,83.61,996.0,93,1011,1011.0,75.02,75.02,75.02,Jacareacanga,,,,,BR,,1580032276,1580076921,,-10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",352.0,,0.98
322,model,0,200,28.07,95.33,1580090380,1260206,55.13,995.0,50,1016,1016.0,58.73,58.73,58.73,Pasighat,,,,,IN,,1580084915,1580123619,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",116.0,,2.48
323,model,54,200,7.53,-12.51,1580090380,2409914,81.7,1011.0,84,1011,1011.0,75.27,75.27,75.27,Bonthe,,,,,SL,,1580108952,1580151353,,0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",333.0,,2.24
324,stations,75,200,-16.07,167.38,1580090381,2135517,92.48,,70,1008,,86.0,86.0,86.0,Norsup,,,,,VU,7311.0,1580063808,1580110136,1.0,39600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140.0,,6.93
325,model,3,200,68.05,166.44,1580090381,2126682,-17.64,969.0,93,1027,1027.0,-9.35,-9.35,-9.35,Bilibino,,,,,RU,,1580078337,1580096058,,43200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",78.0,,2.91
326,model,84,200,-0.95,100.35,1580089989,1633419,86.09,936.0,81,1011,1011.0,78.48,78.48,78.48,Padang,,0.75,,,ID,,1580081174,1580124949,,25200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",283.0,,2.01
327,stations,90,200,42.78,-9.06,1580090032,3115824,44.19,,100,1017,,52.48,55.0,50.0,Muros,,,,,ES,6434.0,1580111775,1580146873,1.0,3600,5000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",200.0,,16.11
328,model,9,200,-21.31,-46.71,1580090180,3461763,58.14,906.0,70,1013,1013.0,59.29,59.29,59.29,Guaxupe,,,,,BR,,1580028287,1580075609,,-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",138.0,,1.95
329,stations,90,200,34.38,-86.33,1580090381,4074736,40.23,,75,1016,,44.82,46.99,42.8,Marshall,,,,,US,3127.0,1580042827,1580080090,1.0,-21600,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",170.0,,3.36
330,model,86,200,62.23,45.0,1580090381,474470,-8.45,996.0,96,1003,1003.0,1.17,1.17,1.17,Verkhnyaya Toyma,,,,,RU,,1580103721,1580128974,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",318.0,,5.91
331,stations,90,200,42.25,-75.83,1580090198,5110365,23.59,,87,1005,,33.82,36.0,30.99,Broome,,,,,US,3429.0,1580041361,1580076515,1.0,-18000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",250.0,,11.41
332,model,0,200,35.3,37.18,1580090381,172515,35.67,978.0,86,1025,1025.0,42.73,42.73,42.73,Abu Samrah,,,,,SY,,1580099673,1580136777,,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",231.0,,8.19
333,model,34,200,52.42,136.49,1580090382,2023584,-13.41,1014.0,90,1024,1024.0,-1.07,-1.07,-1.07,Imeni Poliny Osipenko,,,,,RU,,1580078664,1580110110,,36000,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",171.0,,10.49
334,model,0,200,20.52,-13.05,1580090124,2381334,56.64,974.0,28,1018,1018.0,65.19,65.19,65.19,Atar,,,,,MR,,1580110191,1580150373,,0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",76.0,,8.66
335,stations,1,200,39.77,2.72,1580090382,2510821,42.49,,87,1024,,47.25,53.01,42.8,Soller,,,,,ES,9693.0,1580108515,1580144478,1.0,3600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",290.0,,5.82
336,stations,100,200,69.31,16.12,1580090041,3163146,3.63,,57,1006,,22.42,23.0,21.99,Andenes,,,,,NO,1603.0,1580115601,1580130959,1.0,3600,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",110.0,,23.04
337,stations,100,200,62.39,17.31,1580090382,2670781,24.96,,97,1006,,32.49,33.01,32.0,Sundsvall,,,,,SE,1767.0,1580110428,1580135561,1.0,3600,3200.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",100.0,,6.93
338,model,0,200,-20.15,28.58,1580090382,894701,63.27,875.0,63,1013,1013.0,64.47,64.47,64.47,Bulawayo,,,,,ZW,,1580096760,1580143819,,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",59.0,,3.09
339,stations,20,200,57.51,-1.8,1580090382,2640351,23.45,,75,995,,31.86,33.01,30.0,Peterhead,,,,,GB,1440.0,1580113178,1580141985,1.0,0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",160.0,,6.93
340,stations,20,200,33.08,-16.33,1580090025,2270385,59.65,,77,1026,,60.03,60.8,59.0,Camacha,,,,,PT,6902.0,1580112249,1580149890,1.0,0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2.24
341,model,57,200,5.35,48.53,1580090094,57000,73.08,1007.0,70,1014,1014.0,78.71,78.71,78.71,Hobyo,,0.25,,,SO,,1580094123,1580136878,,10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",41.0,,21.9
342,model,99,200,56.67,124.65,1580090383,2019309,-2.45,900.0,96,1028,1028.0,5.32,5.32,5.32,Neryungri,,,,0.25,RU,,1580082613,1580111845,,32400,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",65.0,,3.0
343,stations,17,200,68.82,-51.19,1580090383,3420768,-3.95,,65,998,,3.2,3.2,3.2,Qasigiannguit,,,,,GL,165.0,1580045055,1580060992,1.0,-10800,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",110.0,,1.12
344,stations,76,200,51.03,-4.22,1580090383,2641434,39.83,,91,1003,,45.86,48.0,42.01,Northam,,0.63,,,GB,2005965.0,1580112094,1580144231,3.0,0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",158.0,21.0,8.01
345,model,2,200,-18.37,26.5,1580090383,889942,70.66,915.0,85,1013,1013.0,67.55,67.55,67.55,Hwange,,,,,ZW,,1580097424,1580144153,,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",156.0,,2.26
346,model,100,200,63.76,121.62,1580090383,2013392,-34.31,999.0,96,1018,1018.0,-23.91,-23.91,-23.91,Vilyuysk,,,,0.13,RU,,1580086109,1580109803,,32400,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}]",95.0,,6.15
347,stations,40,200,-8.01,-34.86,1580090383,3393536,91.9,,74,1014,,84.2,84.2,84.2,Olinda,,,,,BR,8426.0,1580026631,1580071576,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",60.0,,4.7
348,model,100,200,5.89,95.32,1580090383,1214026,83.26,1012.0,80,1012,1012.0,81.52,81.52,81.52,Sabang,,0.5,,,ID,,1580082937,1580125602,,25200,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",44.0,,15.01
349,stations,40,200,38.11,15.66,1580090383,2523630,54.41,,82,1019,,55.54,57.99,53.01,Reggio Calabria,,,,,IT,6712.0,1580105189,1580141592,1.0,3600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2.24
350,model,0,200,46.49,135.88,1580090312,2013279,8.89,948.0,80,1030,1030.0,16.41,16.41,16.41,Vostok,,,,,RU,,1580077618,1580111449,,36000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",255.0,,3.27
351,stations,90,200,53.25,39.16,1580090384,567109,21.45,,94,1010,,33.8,33.8,33.8,Dankov,,,,,RU,9684.0,1580102196,1580133303,1.0,10800,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",260.0,,15.66
352,model,89,200,-38.27,141.97,1580090094,2171099,54.68,1016.0,74,1015,1015.0,60.98,60.98,60.98,Codrington,,,,,AU,,1580067477,1580118666,,39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",242.0,,12.66
353,stations,0,200,46.08,32.53,1580090384,703317,22.14,,99,1015,,30.0,30.0,30.0,Lazurne,,,,,UA,2030803.0,1580102333,1580136349,3.0,7200,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",132.0,,7.07
354,stations,40,200,-20.21,57.76,1580090384,1106643,75.33,,78,1011,,73.87,77.0,71.01,Quatre Cocos,,,,,MU,2061.0,1580089748,1580136823,1.0,14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",160.0,,8.05
355,stations,75,200,40.6,-124.16,1580089907,5563839,48.25,,71,1024,,53.47,55.0,50.0,Fortuna,,,,,US,3217.0,1580052712,1580088366,1.0,-28800,12874.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",180.0,,6.93
356,stations,40,200,70.63,23.67,1580090384,847634,6.76,,78,1013,,15.8,15.8,15.8,Rypefjord,,,,,NO,1632.0,1580115647,1580127289,1.0,3600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",180.0,,5.82
357,model,20,200,27.98,-114.06,1580089796,4021858,53.44,1017.0,86,1019,1019.0,59.74,59.74,59.74,Guerrero Negro,,,,,MX,,1580048769,1580087461,,-25200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",326.0,,14.25
358,stations,75,200,-16.92,145.77,1580090384,2172797,95.77,,74,1007,,87.82,90.0,84.99,Cairns,,,,,AU,9490.0,1580068920,1580115399,1.0,36000,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",20.0,,8.05
359,stations,90,200,36.31,-82.35,1580090216,4633419,30.43,,69,1015,,36.48,39.99,28.0,Johnson City,,,,,US,2666.0,1580042109,1580078898,1.0,-18000,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",221.0,,3.27
360,stations,40,200,-12.5,131.05,1580090385,6301965,96.84,,70,1009,,91.17,96.01,87.8,Howard Springs,,,,,AU,9574.0,1580072845,1580118541,1.0,34200,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",290.0,,13.87
361,stations,5,200,17.49,44.13,1580090087,103630,37.94,,60,1026,,42.8,42.8,42.8,Najran,,,,,SA,7421.0,1580096198,1580136915,1.0,10800,8000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",118.0,,1.77
362,stations,20,200,25.53,-103.25,1580090385,3996426,68.97,,28,1018,,73.4,73.4,73.4,Matamoros,,,,,MX,7155.0,1580045926,1580085114,1.0,-21600,24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",360.0,,3.36
363,model,63,200,4.79,-71.34,1580090385,3673536,84.49,994.0,51,1012,1012.0,83.03,83.03,83.03,Orocue,,,,,CO,,1580036441,1580079279,,-18000,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",23.0,,5.32
364,model,5,200,8.92,6.4,1580090385,2352175,63.93,993.0,17,1012,1012.0,70.88,70.88,70.88,Fowa,,,,,NG,,1580104527,1580146700,,3600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",67.0,,4.16
365,stations,20,200,9.54,99.94,1580090385,1154689,89.11,,74,1012,,82.4,82.4,82.4,Ko Samui,,,,,TH,9273.0,1580082128,1580124193,1.0,25200,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",170.0,,4.7
366,model,0,200,-20.74,116.85,1580090317,6620339,95.81,1007.0,57,1008,1008.0,91.0,91.0,91.0,Karratha,,,,,AU,,1580075509,1580122693,,28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",301.0,,8.46
367,model,4,200,41.17,75.81,1580090386,1528796,-14.08,657.0,64,1027,1027.0,-3.26,-3.26,-3.26,At-Bashi,,,,,KG,,1580091180,1580126724,,21600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",184.0,,7.29
368,model,100,200,70.86,29.09,1580090064,780687,9.36,1012.0,65,1014,1014.0,22.14,22.14,22.14,Berlevag,,,,0.31,NO,,1580114765,1580125569,,3600,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",11.0,,12.68
